,time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
21,2023-01-01 21:00:00,16.5,16.5,65.24,9.9,0.0,0.0,0.0,,21.2,10.5,14.0,1023.5,10.0,30.0,0.0,0.0,0.0,2
22,2023-01-01 22:00:00,16.5,16.5,67.33,10.4,0.0,0.0,0.0,,20.5,14.4,21.0,1024.0,10.0,30.0,0.0,0.0,0.0,2
23,2023-01-01 23:00:00,14.9,14.9,80.35,11.5,0.0,0.0,0.0,,21.6,0.6,15.0,1024.7,17.8,91.9,0.0,0.0,0.0,1
24,2023-01-02 00:00:00,16.9,16.9,67.41,10.8,0.0,0.0,0.0,,23.8,11.4,18.0,1023.9,10.0,30.0,0.0,0.0,0.0,2
25,2023-01-02 01:00:00,16.5,16.5,69.27,10.8,0.0,0.0,0.0,,25.2,10.3,5.0,1023.0,10.0,15.9,0.0,0.0,0.0,0
26,2023-01-02 02:00:00,14.8,14.8,83.14,12.0,0.0,0.0,0.0,,21.6,0.8,44.0,1023.6,19.2,91.9,0.0,0.0,0.0,1
27,2023-01-02 03:00:00,16.9,16.9,65.33,10.4,0.0,0.0,0.0,,30.6,16.7,18.0,1022.9,10.0,30.0,0.0,0.0,0.0,2
28,2023-01-02 04:00:00,16.5,16.5,67.13,10.4,0.0,0.0,0.0,,33.1,10.6,8.0,1022.5,10.0,30.0,0.0,0.0,0.0,2
29,2023-01-02 05:00:00,15.0,15.0,82.42,12.0,0.001,0.0,0.0,['rain'],18.0,0.6,41.0,1023.1,15.7,91.9,0.0,0.0,0.0,5
30,2023-01-02 06:00:00,16.5,16.5,66.67,10.3,0.0,0.0,0.0,,33.5,19.1,5.0,1022.9,10.0,58.3,0.0,0.0,0.0,2
31,2023-01-02 07:00:00,15.9,15.9,69.15,10.3,0.0,0.0,0.0,,33.5,19.0,9.0,1023.5,10.0,58.3,0.0,0.0,0.0,2
32,2023-01-02 08:00:00,15.4,15.4,68.5,9.7,0.0,0.0,0.0,,21.6,7.5,22.0,1024.7,19.6,91.9,12.1,0.0,0.0,1
33,2023-01-02 09:00:00,16.4,16.4,63.19,9.4,0.0,0.0,0.0,,35.6,16.5,14.0,1024.9,10.0,33.9,43.2,0.2,0.0,2
34,2023-01-02 10:00:00,17.4,17.4,59.31,9.4,0.0,0.0,0.0,,36.7,22.2,5.0,1024.5,10.0,33.9,82.8,0.3,1.0,2
35,2023-01-02 11:00:00,17.7,17.7,60.3,9.9,0.0,0.0,0.0,,25.2,14.1,3.0,1024.9,20.6,91.9,134.4,0.5,1.0,1
36,2023-01-02 12:00:00,19.3,19.3,54.34,9.8,0.0,0.0,0.0,,36.7,20.1,359.0,1024.0,10.0,33.9,157.7,0.6,2.0,2
37,2023-01-02 13:00:00,18.8,18.8,57.42,10.3,0.0,0.0,0.0,,36.4,23.0,357.0,1023.0,9.5,30.0,285.9,1.0,3.0,2
38,2023-01-02 14:00:00,20.3,20.3,54.97,11.0,0.0,0.0,0.0,,25.2,7.5,7.0,1022.3,16.9,91.9,154.1,0.6,2.0,1
39,2023-01-02 15:00:00,19.4,19.4,57.4,10.8,0.0,0.0,0.0,,33.8,19.7,344.0,1021.9,9.5,30.0,252.5,0.9,3.0,2
40,2023-01-02 16:00:00,19.4,19.4,57.4,10.8,0.0,0.0,0.0,,33.1,23.7,358.0,1021.0,9.5,30.0,151.8,0.5,2.0,2
41,2023-01-02 17:00:00,19.8,19.8,57.91,11.3,0.0,0.0,0.0,,25.2,8.1,11.0,1022.1,17.0,67.7,56.8,0.2,1.0,2
42,2023-01-02 18:00:00,18.9,18.9,61.4,11.4,0.0,0.0,0.0,,29.5,18.0,5.0,1022.0,10.0,30.0,11.6,0.0,0.0,2
43,2023-01-02 19:00:00,18.4,18.4,59.55,10.4,0.0,0.0,0.0,,29.5,18.2,355.0,1022.9,10.0,30.0,0.0,0.0,0.0,2
44,2023-01-02 20:00:00,15.9,15.9,74.69,11.4,0.0,0.0,0.0,,25.2,4.3,354.0,1024.0,20.3,81.9,0.0,0.0,0.0,2
45,2023-01-02 21:00:00,18.4,18.4,59.14,10.3,0.0,0.0,0.0,,32.8,13.6,354.0,1024.0,10.0,30.0,0.0,0.0,0.0,2
46,2023-01-02 22:00:00,17.9,17.9,62.93,10.8,0.0,0.0,0.0,,33.8,12.7,4.0,1024.0,10.0,30.0,0.0,0.0,0.0,2
47,2023-01-02 23:00:00,16.6,16.6,65.99,10.2,0.0,0.0,0.0,,25.2,7.4,14.0,1025.0,18.4,91.9,0.0,0.0,0.0,1
48,2023-01-03 00:00:00,17.5,17.5,62.58,10.3,0.0,0.0,0.0,,35.6,16.5,4.0,1024.0,10.0,30.0,0.0,0.0,0.0,2
49,2023-01-03 01:00:00,17.0,17.0,62.47,9.8,0.0,0.0,0.0,,35.3,19.1,13.0,1024.0,10.0,30.0,0.0,0.0,0.0,2
50,2023-01-03 02:00:00,15.4,15.4,68.77,9.7,0.0,0.0,0.0,,25.2,7.2,22.0,1024.5,18.0,88.1,0.0,0.0,0.0,2
51,2023-01-03 03:00:00,16.0,16.0,64.25,9.3,0.0,0.0,0.0,,33.1,18.4,17.0,1023.9,10.0,30.0,0.0,0.0,0.0,2
52,2023-01-03 04:00:00,15.6,15.6,63.96,8.8,0.0,0.0,0.0,,33.8,19.3,13.0,1023.5,10.0,30.0,0.0,0.0,0.0,2
53,2023-01-03 05:00:00,14.7,14.7,67.67,8.8,0.0,0.0,0.0,,25.2,14.2,10.0,1024.2,16.7,91.9,0.0,0.0,0.0,1
54,2023-01-03 06:00:00,14.6,14.6,74.72,10.2,0.0,0.0,0.0,,36.0,15.6,27.0,1023.9,10.0,66.7,0.0,0.0,0.0,2
55,2023-01-03 07:00:00,15.0,15.0,70.7,9.7,0.0,0.0,0.0,,36.0,18.8,13.0,1024.5,10.0,33.9,0.0,0.0,0.0,2
56,2023-01-03 08:00:00,13.9,13.9,75.66,9.7,0.0,0.0,0.0,,28.8,14.4,13.0,1025.7,13.2,91.9,18.6,0.1,0.0,1
57,2023-01-03 09:00:00,15.5,15.5,68.59,9.7,0.0,0.0,0.0,,38.5,17.6,5.0,1025.9,9.6,68.8,84.2,0.3,1.0,2
58,2023-01-03 10:00:00,16.4,16.4,62.75,9.3,0.0,0.0,0.0,,39.2,20.7,19.0,1025.9,9.5,50.0,173.8,0.6,2.0,2
59,2023-01-03 11:00:00,16.7,16.7,64.95,10.0,0.0,0.0,0.0,,28.8,14.4,12.0,1026.2,14.2,90.0,268.9,1.0,3.0,2
60,2023-01-03 12:00:00,17.9,17.9,60.33,10.2,0.0,0.0,0.0,,40.0,19.9,347.0,1025.0,9.5,68.8,491.9,1.8,5.0,2
61,2023-01-03 13:00:00,17.4,17.4,60.44,9.7,0.0,0.0,0.0,,38.5,19.0,356.0,1024.0,9.1,68.8,516.8,1.9,5.0,2
62,2023-01-03 14:00:00,18.3,18.3,59.33,10.3,0.0,0.0,0.0,,28.8,17.1,9.0,1023.4,13.5,91.9,456.4,1.6,5.0,1
63,2023-01-03 15:00:00,16.9,16.9,68.48,11.1,0.0,0.0,0.0,,32.4,21.4,355.0,1022.9,7.7,68.8,122.1,0.4,1.0,2
64,2023-01-03 16:00:00,16.9,16.9,68.95,11.2,0.0,0.0,0.0,,34.2,12.5,26.0,1022.0,8.4,50.0,120.5,0.4,1.0,2
65,2023-01-03 17:00:00,15.9,15.9,73.38,11.2,0.0,0.0,0.0,,28.8,14.1,13.0,1023.0,16.4,91.9,56.9,0.2,1.0,1
66,2023-01-03 18:00:00,17.4,17.4,66.93,11.2,0.0,0.0,0.0,,32.4,11.4,31.0,1022.0,8.7,50.0,11.1,0.0,0.0,2
67,2023-01-03 19:00:00,16.9,16.9,67.03,10.8,0.0,0.0,0.0,,29.5,14.2,44.0,1022.9,10.0,66.8,0.0,0.0,0.0,2
68,2023-01-03 20:00:00,15.7,15.7,73.69,11.0,0.001,0.0,0.0,['rain'],25.2,10.7,14.0,1024.2,18.2,91.9,0.0,0.0,0.0,5
69,2023-01-03 21:00:00,16.5,16.5,70.84,11.2,0.0,0.0,0.0,,28.4,20.1,28.0,1024.0,9.6,66.8,0.0,0.0,0.0,2
70,2023-01-03 22:00:00,16.9,16.9,67.03,10.8,0.0,0.0,0.0,,26.3,15.5,38.0,1024.0,10.0,66.8,0.0,0.0,0.0,2
71,2023-01-03 23:00:00,15.4,15.4,80.37,12.1,0.0,0.0,0.0,,21.6,1.0,53.0,1024.9,21.5,91.9,0.0,0.0,0.0,1
72,2023-01-04 00:00:00,16.1,16.1,70.96,10.8,0.0,0.0,0.0,,26.6,10.0,45.0,1024.0,10.0,68.8,0.0,0.0,0.0,2
73,2023-01-04 01:00:00,16.5,16.5,66.93,10.3,0.0,0.0,0.0,,28.1,17.6,18.0,1023.5,10.0,68.8,0.0,0.0,0.0,2
74,2023-01-04 02:00:00,14.7,14.7,77.89,10.9,0.0,0.0,0.0,,21.6,7.2,32.0,1024.2,19.0,91.9,0.0,0.0,0.0,1
75,2023-01-04 03:00:00,16.1,16.1,68.3,10.2,0.0,0.0,0.0,,27.4,13.9,27.0,1023.0,10.0,68.8,0.0,0.0,0.0,2
76,2023-01-04 04:00:00,15.6,15.6,68.41,9.8,0.0,0.0,0.0,,28.4,16.7,23.0,1022.5,10.0,68.8,0.0,0.0,0.0,2
77,2023-01-04 05:00:00,14.0,14.0,75.7,9.8,0.0,0.0,0.0,,21.6,4.3,22.0,1023.5,17.2,91.9,0.0,0.0,0.0,1
78,2023-01-04 06:00:00,15.6,15.6,68.41,9.8,0.0,0.0,0.0,,28.8,17.2,23.0,1023.0,10.0,68.8,0.0,0.0,0.0,2
79,2023-01-04 07:00:00,15.6,15.6,64.4,8.9,0.0,0.0,0.0,,27.7,13.4,28.0,1023.9,10.0,73.6,0.0,0.0,0.0,2
80,2023-01-04 08:00:00,14.2,14.2,75.48,9.9,0.02,0.0,0.0,['rain'],21.6,4.1,25.0,1025.4,18.2,91.9,22.4,0.1,0.0,5
81,2023-01-04 09:00:00,16.1,16.1,64.51,9.4,0.0,0.0,0.0,,28.4,12.5,39.0,1025.0,10.0,73.6,66.7,0.2,1.0,2
82,2023-01-04 10:00:00,16.5,16.5,64.6,9.8,0.0,0.0,0.0,,29.2,15.4,19.0,1025.0,10.0,73.6,129.9,0.5,1.0,2
83,2023-01-04 11:00:00,15.8,15.8,69.21,10.1,0.0,0.0,0.0,,21.6,11.0,12.0,1025.7,15.9,91.9,203.9,0.7,2.0,1
84,2023-01-04 12:00:00,17.4,17.4,62.55,10.2,0.0,0.0,0.0,,30.6,17.4,360.0,1024.0,10.0,73.6,360.9,1.3,4.0,2
85,2023-01-04 13:00:00,17.8,17.8,60.72,10.2,0.0,0.0,0.0,,30.2,15.5,9.0,1023.0,9.6,68.8,377.5,1.4,4.0,2
86,2023-01-04 14:00:00,19.6,19.6,60.09,11.6,0.0,0.0,0.0,,21.6,7.6,1.0,1022.8,13.9,74.5,382.3,1.4,4.0,2
87,2023-01-04 15:00:00,18.5,18.5,62.2,11.2,0.0,0.0,0.0,,26.3,17.2,353.0,1021.9,8.5,39.4,371.2,1.3,4.0,2
88,2023-01-04 16:00:00,18.4,18.4,62.61,11.2,0.0,0.0,0.0,,24.8,12.9,318.0,1021.4,7.5,39.4,252.1,0.9,3.0,2
89,2023-01-04 17:00:00,18.8,18.8,65.13,12.1,0.0,0.0,0.0,,21.6,7.1,81.0,1022.0,13.0,91.9,146.4,0.5,1.0,1
90,2023-01-04 18:00:00,17.1,17.1,70.88,11.7,0.0,0.0,0.0,,19.8,7.4,331.0,1021.9,7.6,41.5,26.3,0.1,0.0,2
91,2023-01-04 19:00:00,17.4,17.4,67.12,11.3,0.0,0.0,0.0,,14.0,9.6,348.0,1022.0,9.1,39.4,0.0,0.0,0.0,2
92,2023-01-04 20:00:00,16.2,16.2,81.54,13.0,0.0,0.0,0.0,,21.6,3.8,118.0,1023.7,11.1,80.0,0.0,0.0,0.0,2
93,2023-01-04 21:00:00,16.9,16.9,71.13,11.7,0.0,0.0,0.0,,14.8,5.7,117.0,1023.0,8.6,39.4,0.0,0.0,0.0,2
94,2023-01-04 22:00:00,16.9,16.9,73.16,12.1,0.0,0.0,0.0,,15.5,6.5,66.0,1023.4,9.6,48.0,0.0,0.0,0.0,2
95,2023-01-04 23:00:00,16.4,16.4,84.96,13.8,0.0,0.0,0.0,,18.0,7.1,73.0,1024.5,14.2,90.0,0.0,0.0,0.0,2
96,2023-01-05 00:00:00,17.4,17.4,73.45,12.6,0.0,0.0,0.0,,18.4,6.1,77.0,1023.9,10.0,66.8,0.0,0.0,0.0,2
97,2023-01-05 01:00:00,17.3,17.3,73.93,12.6,0.0,0.0,0.0,,18.7,6.8,71.0,1023.0,10.0,46.1,0.0,0.0,0.0,2
98,2023-01-05 02:00:00,16.4,16.4,86.55,14.1,0.0,0.0,0.0,,14.4,4.0,98.0,1023.8,15.9,91.9,0.0,0.0,0.0,1
99,2023-01-05 03:00:00,16.9,16.9,76.7,12.8,0.0,0.0,0.0,,17.6,8.3,35.0,1022.9,9.9,50.0,0.0,0.0,0.0,2
100,2023-01-05 04:00:00,16.9,16.9,77.81,13.0,0.0,0.0,0.0,,17.3,8.7,31.0,1022.9,10.0,50.0,0.0,0.0,0.0,2
101,2023-01-05 05:00:00,16.4,16.4,85.18,13.9,0.0,0.0,0.0,,14.4,0.8,68.0,1023.6,10.2,91.9,0.0,0.0,0.0,1
102,2023-01-05 06:00:00,16.5,16.5,80.49,13.1,0.0,0.0,0.0,,19.1,6.8,52.0,1023.0,9.6,40.6,0.0,0.0,0.0,2
103,2023-01-05 07:00:00,16.5,16.5,80.49,13.1,0.0,0.0,0.0,,19.8,7.8,63.0,1023.9,8.2,26.4,0.0,0.0,0.0,2
104,2023-01-05 08:00:00,15.8,15.8,87.55,13.7,0.0,0.0,0.0,,21.2,1.0,57.0,1025.2,7.6,48.6,27.6,0.1,0.0,2
105,2023-01-05 09:00:00,17.9,17.9,73.54,13.1,0.0,0.0,0.0,,24.1,9.5,40.0,1025.0,8.8,17.9,141.5,0.5,1.0,0
106,2023-01-05 10:00:00,18.5,18.5,68.8,12.7,0.0,0.0,0.0,,26.6,12.1,15.0,1025.0,8.8,30.0,231.2,0.8,2.0,2
107,2023-01-05 11:00:00,19.4,19.4,67.51,13.2,0.0,0.0,0.0,,18.0,4.6,28.0,1025.4,16.7,40.0,389.3,1.4,4.0,2
108,2023-01-05 12:00:00,20.9,20.9,59.8,12.8,0.0,0.0,0.0,,28.1,14.4,341.0,1024.0,8.0,24.2,469.4,1.7,5.0,2
109,2023-01-05 13:00:00,21.4,21.4,59.91,13.3,0.0,0.0,0.0,,28.4,13.7,312.0,1023.0,8.0,30.0,526.3,1.9,5.0,2
110,2023-01-05 14:00:00,23.6,23.6,54.24,13.8,0.0,0.0,0.0,,21.6,7.2,350.0,1021.9,13.2,40.0,494.5,1.8,5.0,2
111,2023-01-05 15:00:00,20.8,20.8,59.73,12.7,0.0,0.0,0.0,,25.2,11.3,298.0,1021.0,8.0,30.0,476.0,1.7,5.0,2
112,2023-01-05 16:00:00,20.9,20.9,61.62,13.3,0.0,0.0,0.0,,23.0,9.6,280.0,1020.5,8.4,30.0,345.0,1.2,3.0,2
113,2023-01-05 17:00:00,21.6,21.6,63.27,14.3,0.0,0.0,0.0,,21.6,10.6,87.0,1021.5,9.2,30.0,187.4,0.7,2.0,2
114,2023-01-05 18:00:00,20.3,20.3,62.13,12.8,0.0,0.0,0.0,,15.5,7.9,331.0,1021.4,8.7,30.0,39.1,0.1,0.0,2
115,2023-01-05 19:00:00,19.8,19.8,65.33,13.2,0.0,0.0,0.0,,14.4,6.1,48.0,1022.0,9.5,24.2,0.0,0.0,0.0,2
116,2023-01-05 20:00:00,17.0,17.0,84.27,14.3,0.0,0.0,0.0,,21.6,10.1,110.0,1023.5,8.5,15.8,0.0,0.0,0.0,0
117,2023-01-05 21:00:00,18.4,18.4,78.55,14.6,0.0,0.0,0.0,,16.9,4.9,90.0,1023.0,9.0,0.0,0.0,0.0,0.0,0
118,2023-01-05 22:00:00,18.4,18.4,79.3,14.7,0.0,0.0,0.0,,16.9,8.0,33.0,1023.4,8.9,0.0,0.0,0.0,0.0,0
119,2023-01-05 23:00:00,16.2,16.2,88.8,14.4,0.0,0.0,0.0,,21.6,7.3,131.0,1024.4,9.5,65.8,0.0,0.0,0.0,2
120,2023-01-06 00:00:00,18.3,18.3,76.91,14.2,0.0,0.0,0.0,,18.7,8.2,18.0,1023.0,8.5,12.8,0.0,0.0,0.0,0
121,2023-01-06 01:00:00,17.3,17.3,83.88,14.5,0.0,0.0,0.0,,20.5,6.1,116.0,1023.0,8.5,12.8,0.0,0.0,0.0,0
122,2023-01-06 02:00:00,14.8,14.8,93.43,13.7,0.0,0.0,0.0,,14.4,0.6,68.0,1023.6,8.1,91.9,0.0,0.0,0.0,1
123,2023-01-06 03:00:00,17.8,17.8,79.52,14.3,0.0,0.0,0.0,,15.8,7.9,53.0,1022.4,8.7,24.2,0.0,0.0,0.0,2
124,2023-01-06 04:00:00,17.4,17.4,81.69,14.2,0.0,0.0,0.0,,17.3,8.9,56.0,1022.0,9.2,24.2,0.0,0.0,0.0,2
125,2023-01-06 05:00:00,14.0,14.0,96.05,13.3,0.0,0.0,0.0,,10.8,0.7,74.0,1023.6,8.9,91.9,0.0,0.0,0.0,1
126,2023-01-06 06:00:00,17.8,17.8,74.52,13.3,0.0,0.0,0.0,,25.6,9.9,16.0,1023.0,9.2,24.2,0.0,0.0,0.0,2
127,2023-01-06 07:00:00,17.5,17.5,71.44,12.3,0.0,0.0,0.0,,29.5,17.6,30.0,1023.9,10.0,30.0,0.0,0.0,0.0,2
128,2023-01-06 08:00:00,13.6,13.6,94.03,12.6,0.0,0.0,0.0,,10.8,4.4,287.0,1025.2,21.5,40.0,43.7,0.2,0.0,2
129,2023-01-06 09:00:00,19.4,19.4,59.96,11.4,0.0,0.0,0.0,,36.4,18.0,14.0,1024.9,10.0,30.0,212.0,0.8,2.0,2
130,2023-01-06 10:00:00,20.8,20.8,53.22,11.0,0.0,0.0,0.0,,39.2,15.7,18.0,1025.0,10.0,30.0,399.3,1.4,4.0,2
131,2023-01-06 11:00:00,21.3,21.3,49.88,10.5,0.0,0.0,0.0,,32.4,20.4,21.0,1025.2,20.4,60.0,548.9,2.0,5.0,2
132,2023-01-06 12:00:00,22.8,22.8,48.34,11.3,0.0,0.0,0.0,,41.0,19.3,343.0,1024.0,10.0,30.0,633.3,2.3,6.0,2
133,2023-01-06 13:00:00,23.3,23.3,46.95,11.4,0.0,0.0,0.0,,41.0,22.5,347.0,1022.0,10.0,30.0,660.9,2.4,7.0,2
134,2023-01-06 14:00:00,23.8,23.8,42.02,10.1,0.0,0.0,0.0,,32.4,17.8,37.0,1021.6,21.1,57.7,651.0,2.3,7.0,2
135,2023-01-06 15:00:00,23.4,23.4,44.92,10.8,0.0,0.0,0.0,,39.2,21.2,351.0,1020.5,10.0,30.0,567.4,2.0,6.0,2
136,2023-01-06 16:00:00,23.8,23.8,42.27,10.3,0.0,0.0,0.0,,38.2,20.3,356.0,1020.0,10.0,30.0,413.9,1.5,4.0,2
137,2023-01-06 17:00:00,22.4,22.4,43.23,9.3,0.0,0.0,0.0,,32.4,14.7,20.0,1021.2,24.1,40.0,219.4,0.8,2.0,2
138,2023-01-06 18:00:00,22.4,22.4,38.64,7.6,0.0,0.0,0.0,,31.0,18.4,21.0,1021.0,10.0,30.0,44.1,0.2,0.0,2
139,2023-01-06 19:00:00,21.4,21.4,46.56,9.5,0.0,0.0,0.0,,28.1,20.1,12.0,1021.9,10.0,30.0,0.0,0.0,0.0,2
140,2023-01-06 20:00:00,19.4,19.4,49.48,8.5,0.0,0.0,0.0,,32.4,7.6,37.0,1023.0,28.9,40.0,0.0,0.0,0.0,2
141,2023-01-06 21:00:00,19.5,19.5,52.71,9.6,0.0,0.0,0.0,,30.2,13.3,19.0,1022.0,10.0,30.0,0.0,0.0,0.0,2
142,2023-01-06 22:00:00,19.9,19.9,49.74,9.1,0.0,0.0,0.0,,31.0,14.2,19.0,1022.4,10.0,30.0,0.0,0.0,0.0,2
143,2023-01-06 23:00:00,18.6,18.6,53.32,8.9,0.0,0.0,0.0,,28.8,10.8,31.0,1023.0,25.2,81.9,0.0,0.0,0.0,2
144,2023-01-07 00:00:00,18.9,18.9,52.87,9.1,0.0,0.0,0.0,,32.4,11.4,18.0,1021.9,10.0,30.0,0.0,0.0,0.0,2
145,2023-01-07 01:00:00,18.9,18.9,52.71,9.0,0.0,0.0,0.0,,32.4,14.0,360.0,1021.9,10.0,30.0,0.0,0.0,0.0,2
146,2023-01-07 02:00:00,16.4,16.4,63.12,9.3,0.0,0.0,0.0,,28.8,7.6,12.0,1022.0,24.0,91.9,0.0,0.0,0.0,1
147,2023-01-07 03:00:00,18.5,18.5,53.77,8.9,0.0,0.0,0.0,,29.2,16.1,5.0,1020.9,10.0,30.0,0.0,0.0,0.0,2
148,2023-01-07 04:00:00,18.1,18.1,53.49,8.5,0.0,0.0,0.0,,29.9,17.2,9.0,1020.0,10.0,30.0,0.0,0.0,0.0,2
149,2023-01-07 05:00:00,14.5,14.5,74.32,10.0,0.0,0.0,0.0,,25.2,1.1,30.0,1020.7,24.1,91.9,0.0,0.0,0.0,1
150,2023-01-07 06:00:00,17.5,17.5,55.08,8.4,0.0,0.0,0.0,,26.6,12.3,31.0,1020.0,10.0,30.0,0.0,0.0,0.0,2
151,2023-01-07 07:00:00,17.5,17.5,55.08,8.4,0.0,0.0,0.0,,28.8,13.7,31.0,1020.4,10.0,30.0,0.0,0.0,0.0,2
152,2023-01-07 08:00:00,13.1,13.1,82.72,10.2,0.0,0.0,0.0,,25.2,0.9,43.0,1022.0,24.4,91.9,41.3,0.1,0.0,1
153,2023-01-07 09:00:00,17.9,17.9,53.1,8.3,0.0,0.0,0.0,,31.3,13.2,31.0,1021.5,10.0,30.0,202.7,0.7,2.0,2
154,2023-01-07 10:00:00,19.4,19.4,48.77,8.4,0.0,0.0,0.0,,31.3,17.4,39.0,1021.9,10.0,30.0,362.3,1.3,4.0,2
155,2023-01-07 11:00:00,19.2,19.2,52.99,9.4,0.0,0.0,0.0,,25.2,4.3,358.0,1022.2,24.0,91.9,494.9,1.8,5.0,1
156,2023-01-07 12:00:00,20.8,20.8,44.65,8.4,0.0,0.0,0.0,,29.9,12.1,6.0,1021.0,10.0,30.0,549.9,2.0,5.0,2
157,2023-01-07 13:00:00,21.3,21.3,43.68,8.5,0.0,0.0,0.0,,28.8,13.6,359.0,1020.0,10.0,30.0,470.6,1.7,5.0,2
158,2023-01-07 14:00:00,22.7,22.7,42.68,9.4,0.0,0.0,0.0,,25.2,10.7,110.0,1019.5,21.3,90.0,367.2,1.3,4.0,2
159,2023-01-07 15:00:00,21.8,21.8,46.96,10.0,0.0,0.0,0.0,,22.0,9.9,306.0,1018.0,10.0,56.3,376.4,1.4,4.0,2
160,2023-01-07 16:00:00,20.9,20.9,51.26,10.5,0.0,0.0,0.0,,18.7,7.2,275.0,1018.0,10.0,53.8,269.2,1.0,3.0,2
161,2023-01-07 17:00:00,20.3,20.3,53.06,10.5,0.0,0.0,0.0,,25.2,13.6,119.0,1019.1,20.5,91.9,131.6,0.5,1.0,1
162,2023-01-07 18:00:00,20.7,20.7,51.91,10.5,0.0,0.0,0.0,,14.0,6.5,212.0,1019.0,10.0,30.0,29.5,0.1,0.0,2
163,2023-01-07 19:00:00,19.8,19.8,60.07,11.9,0.0,0.0,0.0,,18.7,6.1,146.0,1019.4,10.0,30.0,0.0,0.0,0.0,2
164,2023-01-07 20:00:00,17.8,17.8,71.23,12.5,0.0,0.0,0.0,,25.2,7.7,124.0,1021.0,23.2,91.9,0.0,0.0,0.0,1
165,2023-01-07 21:00:00,19.5,19.5,64.95,12.7,0.0,0.0,0.0,,26.3,16.7,142.0,1020.0,10.0,30.0,0.0,0.0,0.0,2
