,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,0.0,10.10845855783358,14.144174915896832,16.58524139883098,26.14066385130915,10.210031278166717,8.490074824222056,1.9687924676481359,16.07638870119605,10.97244945158579,17.532813613663272,17.60911252474177,18.18009769220892,18.17985248209781,12.024418017143935,17.582981238496387,21.07008345686729,6.122188443560896,4.94786918806351,12.42040992648848,21.687801913122886,21.6999666392099,13.539518358733606,13.484914468975141,10.70006052372373,5.517159449058192,12.306409321458537,9.746157307131392,5.420772557206931,4.94997373682906,18.748338669872506,33.71850895265316,10.790534958541677,4.951161450631434,4.875894550221325,4.850386520150723,8.844254462466909,3.421250095589618,10.298818288932317,11.846177864914205,20.50121777607772,19.197390262796723,22.46975973254093,18.61790441505679,5.9993268724263205,7.157647588636659,34.00489526456025,5.339240243528555,5.362831722943189,16.085509408881794,10.615450698626987,17.332377901278175,7.468712507065366,9.228972075677923,28.03588310177097,16.610278516620106,10.153518402873402,5.011271325444502,11.611218689269252,11.019699277017942,11.202165017830257,24.67154525290685,12.80685398776969,12.929036187397616,4.533676004018683,16.00518590860017,69.75387148408709,15.83482172031486,15.917804654805604
1,10.10845855783358,0.0,24.23067392616032,22.994167841432418,35.79931614628553,8.59102492091626,18.29698815999014,11.02325654833223,6.049861096618375,20.186865236317736,10.740930667862983,10.866818473178553,24.359784752929617,24.332807466896384,21.89339370394759,27.646688949336625,17.941115363283803,15.009989648589183,15.049280763004681,2.447718382345556,26.190548976626236,26.193004947819503,23.432412156231102,23.375944052162676,0.7432905964459617,7.309717715990019,21.737215448957322,17.45354732558509,4.972915003696848,13.965841017904262,28.743037402935467,26.14256014551713,4.610676975323167,15.055476512722137,14.972497921362198,14.948195506622584,18.01738485953341,8.537846345751737,19.752046316821488,2.447071195981465,30.605512222065133,26.88451474089358,12.362732258743886,26.025876939256182,14.53648217117406,9.620211493992189,24.392056562245703,15.410104217401228,15.427146495379105,23.472821165019077,0.5259051168147036,26.936572962693283,17.33867603890212,13.365552208280851,37.61858054174923,6.524531047893288,7.859572946142747,6.474349161564632,1.5898939590441479,21.122284977876976,21.2998196001432,32.247720241454644,20.602747094831102,11.54144235820336,10.067166085478434,25.812888354197504,64.91666522321637,20.511828972509413,20.57686140739294
2,14.144174915896832,24.23067392616032,0.0,17.32177334705622,13.033222158635867,22.544616421707733,6.4061881578046656,13.667980485278774,30.220294304677818,6.918837228100666,30.683002863666612,30.731298604476777,18.61247213800897,18.6630499177279,3.4518147598752864,4.709816557621558,31.627523805327364,10.36229651967198,9.283017286473106,26.48200138495932,23.736520374293,23.760265038636717,4.98472932644189,5.000844233687048,24.79310281046883,18.717992046532686,7.787956466235148,12.851795882921142,19.37599242119799,10.974760240682825,6.385342702371988,45.431326181794496,24.5525916394051,9.263350671218781,9.376467929733677,9.395849785590759,9.485489352683098,16.192121148687814,6.350695178595932,25.973971989806678,6.684301894173955,13.476671947160073,36.571577960422815,16.25332718338638,11.064494124595665,18.760953515688072,47.53626518334096,8.820572092243435,8.803986157665221,15.02331584214958,24.729424821750808,8.161329094338301,7.140833152571973,17.884802856812417,16.63250942620723,30.691602551017727,22.03387034237677,18.72880021151271,25.697961410287782,3.5407564008005425,3.495441681077823,17.459034953430514,10.895507433649428,23.02342055604416,15.481436142067874,6.236996167786218,77.28141742799272,19.849622386113097,19.919756437844228
3,16.58524139883098,22.994167841432418,17.32177334705622,0.0,29.28165212384181,15.687246018524947,17.808762553321394,14.62191519072419,27.142224030405647,20.92131840685347,22.60942854754752,22.577113711960283,1.6195777608195618,1.6326234075083834,18.73332216085116,16.16368815650402,18.84445135487851,19.490446259982885,14.698001311463823,25.324615498043475,6.435387227131655,6.458263657986607,12.446853374699964,12.417935859293115,23.73719940181786,15.78689270942531,9.546160985981444,6.975620663732775,20.479043382675155,18.864716964167844,15.740280663063167,49.00882894967289,20.04343550893452,14.77048424417153,14.621997087149333,14.648810975452973,9.575243358622117,19.967664125197388,19.86477576941022,23.145188620223244,19.158869661676757,29.812132055511288,33.54033040371331,3.811577118551685,19.96190378895929,13.388494589415867,46.759471514498216,15.73303339267857,15.797788700605212,2.5843947791420985,23.474669730019613,11.711937341820134,17.24775871429688,9.689966785391452,19.10354394829279,28.640777865228735,26.4458120727298,16.841276917197828,24.49796815647419,14.702547526749651,14.556893157438035,34.47509004369101,24.933749031770674,29.491572103616928,21.022289289371436,12.553819965297725,86.27862308339606,4.193878978068554,4.206583115770448
4,26.14066385130915,35.79931614628553,13.033222158635867,29.28165212384181,0.0,35.36299977671513,17.651218250440568,26.122779485344942,41.84362565400154,15.67103697731031,43.372627363566615,43.43129057588922,30.306580095123792,30.36782386439409,14.151636616936152,13.151579074955059,44.66039422441666,20.814789651573108,21.7098666363217,37.80893202460707,35.440964680527564,35.46661446478963,17.107761147236783,17.149351909986766,36.25050662120665,31.24160787658929,20.222330333656537,25.782454990118133,30.826643107416547,21.834088530427902,13.900690467055917,53.07627157659855,36.90154118888042,21.67086662632508,21.82060646973294,21.832102417414028,22.487680183981563,27.292251897376108,16.047359333573304,37.83296145570785,10.540779279386012,13.29942516806583,47.80997323089224,27.23713184909486,21.34289608400814,31.61279415468906,57.35886000999786,20.941826223684192,20.903025361490908,26.75889100011993,36.253957009577505,17.91301706233516,18.67371405507248,30.916832351142467,19.3979077469582,41.96553695417338,31.68429507813872,31.053624687826815,37.111972351488646,16.551368886258885,16.524507683483506,12.611076038097881,16.74635711347483,31.336832347686446,26.006443379110955,16.74815883533232,79.46973881924268,32.37946550890053,32.44222160492638
5,10.210031278166717,8.59102492091626,22.544616421707733,15.687246018524947,35.36299977671513,0.0,18.09820258263025,9.474199125635451,11.526061712724266,20.963540315165865,8.22843361035011,8.26068711219049,16.828631626451,16.78877734263,21.320357729145325,24.69943839932343,11.061353449519247,16.323790303086433,13.728189874609239,10.483932269977126,17.899156355439903,17.898854962001682,20.036370456937227,19.979121418344405,9.258970562783986,4.743020564061954,17.497885672193945,11.880109239086401,9.121408138053871,15.155095012977927,25.360424069315563,34.441025874907446,4.545609715966491,13.775638834944202,13.612061421037412,13.6046935117739,13.937622000744787,11.509534845854436,20.16854722269631,7.873362831529721,27.966042732924702,29.40714511302691,17.85355355242837,19.1755160327606,16.204542033326636,3.7903476405104337,31.13117399305306,14.637775429085734,14.688339486942152,16.79503818418404,8.93951013621903,22.56285928553961,17.055332957625662,6.2854443227842145,32.72112778780002,13.165250137930682,15.09369613941311,5.633471214389623,9.77791169501718,19.025153912112376,19.111056823547393,34.87971875885575,23.01233339529018,18.861727841358654,13.412802549142475,21.986187886642064,73.50755418439951,12.523434078719623,12.57669145666784
6,8.490074824222056,18.29698815999014,6.4061881578046656,17.808762553321394,17.651218250440568,18.09820258263025,0.0,8.64460467608639,24.342626870318682,3.2828549891047105,25.872334828292644,25.9396272106255,19.35717168604084,19.388193442466626,3.5974846077359848,10.790651390459589,28.2824631452017,3.9642868314044883,4.48291772460049,20.43808280871095,24.069842311536565,24.08954266672912,8.38669194222072,8.354647156215352,18.80270941981107,13.714435389905477,9.316507453624409,11.480140338118998,13.346041589266916,4.598738650483905,12.324279069037042,39.090032819540845,19.266108731276823,4.42239708385396,4.603763043960171,4.602721766599614,8.27398169427434,9.970487622716867,2.2664068816525487,20.233023261880703,13.090276658332973,12.443955907731175,30.529758172933782,18.11528805936969,4.673969093371563,14.497304052235137,41.18383595186143,3.46707349985848,3.413772102223916,16.125965705839757,18.77393767362776,12.618304418123035,1.0460414697647642,14.816980425104894,22.500503334108526,24.6438932843782,15.627798085947584,13.434241317107437,19.69075381682551,4.674332064242653,4.933530368338878,17.629742424574893,7.12919196228414,16.72707710570276,9.10616369536005,10.765735062501504,71.93775469671787,19.04273748746218,19.124323898829562
7,1.9687924676481359,11.02325654833223,13.667980485278774,14.62191519072419,26.122779485344942,9.474199125635451,8.64460467608639,0.0,16.801614443683142,11.500991036479205,17.26395067715366,17.326801443621388,16.214492526825143,16.213797599779248,11.982746349232725,16.698010259261046,19.99448882919924,7.135830604325764,4.431699039631662,13.428143878813986,19.739335952418795,19.751823730187052,12.409966072259168,12.353403270665472,11.678668314885831,5.1190799672459,10.841565093389613,7.816272249412933,6.761924041616371,6.0271070074263715,17.73730326604456,35.40774148088566,10.888254227055183,4.464617776013631,4.326886687140545,4.311983258423283,7.226366927550158,5.355422324320568,10.69441395517382,12.463891240578917,19.754538956668124,20.157485094211413,23.32671914638377,16.719450187831963,7.19050381156934,6.012295013193776,35.25144344622154,5.2096871059305085,5.255177536934346,14.17333652532151,11.546100625236884,15.983487286050336,7.5989556727525684,7.5004887951122114,26.694018765892125,17.54082318164783,12.006965521057301,5.065161078513565,12.587578265461516,10.32441962668213,10.472901716680719,25.592105642342858,13.881601361240604,14.878874930210566,6.484188689261544,14.796198132154798,71.69664914855043,13.904478003823813,13.987851641843552
8,16.07638870119605,6.049861096618375,30.220294304677818,27.142224030405647,41.84362565400154,11.526061712724266,24.342626870318682,16.801614443683142,0.0,26.21497687987446,8.654477163669727,8.791775687904389,28.33515819994142,28.297106293026555,27.93790768333673,33.49824628819737,17.37930021827848,21.04210909331652,20.985604744363727,4.222275916613494,29.26135474747383,29.258795659115503,29.164304063523417,29.10705375101319,5.605868581589116,12.39411397224807,27.24539923617352,22.43635041519635,11.020890954778558,20.00962964635811,34.52340215822697,23.730831545592444,7.103676732123478,20.996658414315974,20.90277420032922,20.88002861928373,23.500540093544302,14.562025609855983,25.79649744663556,4.3709637796198715,36.52016265359618,32.60599227580543,6.6197681602040515,30.50320777446116,20.551743860324542,14.03344011639351,19.619733642304926,21.40612187853353,21.426054381152852,28.033668715573874,5.589724695652916,32.46799816761977,23.378579315664915,17.51421560966973,43.06022459389317,2.0286332960572104,12.335649619755477,11.893076041833682,4.784035731642782,27.04497805381404,27.212368942474395,37.88450478746531,26.434290027842113,15.406453756517852,16.003700971537413,31.474135007058457,63.84820549527235,24.04186787352747,24.09344190724497
9,10.97244945158579,20.186865236317736,6.918837228100666,20.92131840685347,15.67103697731031,20.963540315165865,3.2828549891047105,11.500991036479205,26.21497687987446,0.0,28.505117482691226,28.58097480519975,22.44182516433753,22.476260166989324,3.4762991832337415,11.628652235676652,31.374728499933926,5.177915025520915,7.645272886117105,22.14758367956664,27.24014557390058,27.26043018589916,10.462240967949844,10.44432658208887,20.6119030781966,16.41894870885769,12.028385435630357,14.735778634039264,15.22562979546397,6.262862717259233,13.299989224768103,39.03197012834022,21.705892111772314,7.578612131807255,7.765145449548554,7.759206105050887,11.465474818539116,11.653199281566511,1.0587689361991461,22.300215178873874,13.212431754816812,9.161142713806823,32.139345597378124,20.963963705007135,5.674673496572703,17.475777809220723,42.06420079893222,6.5429008182590165,6.480683273142998,19.113971523212975,20.628580353737117,14.490720885180597,4.174747233038058,18.032785219698912,23.551202783065445,26.295718979183405,16.289903981253552,15.983249367972062,21.462931602222948,6.837334451142207,7.071648685098114,14.373871660173462,4.283682936706913,16.642998383683754,10.33806587398498,12.546362817574233,70.3806364739605,22.300645166266495,22.381781841217485
