,time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,tzoffset
2159,2023-04-01 00:00:00,13.3,13.3,75.47,9.1,0.0,0.0,0.0,,7.2,0.7,328.0,1020.9,16.0,5.6,0.0,0.0,0.0,0,
2160,2023-04-01 01:00:00,12.3,12.3,78.38,8.7,0.0,0.0,0.0,,6.5,0.5,344.0,1020.8,16.0,1.9,0.0,0.0,0.0,0,
2161,2023-04-01 02:00:00,11.2,11.2,84.07,8.6,0.0,0.0,0.0,,7.2,0.0,0.0,1020.4,16.0,1.9,0.0,0.0,0.0,0,
2162,2023-04-01 03:00:00,10.8,10.8,84.27,8.2,0.0,0.0,0.0,,7.9,0.0,0.0,1020.2,16.0,1.9,0.0,0.0,0.0,0,
2163,2023-04-01 04:00:00,10.2,10.2,84.41,7.6,0.0,0.0,0.0,,8.3,0.7,43.0,1020.0,16.0,1.9,0.0,0.0,0.0,0,
2164,2023-04-01 05:00:00,10.0,10.0,82.5,7.2,0.0,0.0,0.0,,8.3,0.4,360.0,1019.6,16.0,1.9,0.0,0.0,0.0,0,
2165,2023-04-01 06:00:00,9.0,9.0,84.42,6.5,0.0,0.0,0.0,,8.3,0.6,28.0,1019.7,16.0,1.9,0.0,0.0,0.0,0,
2166,2023-04-01 07:00:00,9.4,9.4,79.54,6.0,0.0,0.0,0.0,,9.0,0.3,35.0,1019.9,16.0,1.9,8.0,0.0,0.0,0,
2167,2023-04-01 08:00:00,11.2,11.2,72.81,6.5,0.0,0.0,0.0,,11.9,0.0,0.0,1020.4,16.0,1.9,41.0,0.1,0.0,0,
2168,2023-04-01 09:00:00,14.1,14.1,58.64,6.1,0.0,0.0,0.0,,13.7,0.0,0.0,1020.8,16.0,1.9,66.0,0.2,1.0,0,
2169,2023-04-01 10:00:00,17.0,17.0,45.95,5.3,0.0,0.0,0.0,,14.0,0.3,54.0,1020.5,16.0,0.0,383.0,1.4,4.0,0,
2170,2023-04-01 11:00:00,19.1,19.1,39.92,5.1,0.0,0.0,0.0,,14.8,0.6,0.0,1020.5,16.0,0.0,603.0,2.2,6.0,0,
2171,2023-04-01 12:00:00,20.9,20.9,34.08,4.5,0.0,0.0,0.0,,18.0,2.0,182.0,1020.1,16.0,0.0,607.0,2.2,6.0,0,
2172,2023-04-01 13:00:00,20.8,20.8,33.31,4.0,0.0,0.0,0.0,,24.1,12.9,252.0,1020.1,16.0,0.0,633.0,2.3,6.0,0,
2173,2023-04-01 14:00:00,19.8,19.8,32.68,2.9,0.0,0.0,0.0,,29.2,11.2,244.0,1020.0,16.0,1.9,620.0,2.2,6.0,0,
2174,2023-04-01 15:00:00,19.7,19.7,33.89,3.3,0.0,0.0,0.0,,31.0,12.4,244.0,1019.6,16.0,1.9,557.0,2.0,6.0,0,
2175,2023-04-01 16:00:00,18.8,18.8,45.47,6.8,0.0,0.0,0.0,,37.1,12.5,256.0,1019.3,16.0,1.9,437.0,1.6,4.0,0,
2176,2023-04-01 17:00:00,18.5,18.5,46.16,6.7,0.0,0.0,0.0,,28.8,12.1,262.0,1018.9,16.0,0.0,239.0,0.9,2.0,0,
2177,2023-04-01 18:00:00,17.7,17.7,50.48,7.3,0.0,0.0,0.0,,24.8,8.9,230.0,1018.5,16.0,1.9,55.0,0.2,1.0,0,
2178,2023-04-01 19:00:00,16.2,16.2,53.27,6.7,0.0,0.0,0.0,,18.4,8.2,220.0,1018.7,16.0,0.0,16.0,0.1,0.0,0,
2179,2023-04-01 20:00:00,15.1,15.1,65.01,8.5,0.0,0.0,0.0,,10.4,3.7,238.0,1019.0,16.0,0.0,3.0,0.0,0.0,0,
2180,2023-04-01 21:00:00,13.7,13.7,76.19,9.6,0.0,0.0,0.0,,9.0,2.1,195.0,1019.5,16.0,0.0,0.0,0.0,0.0,0,
2181,2023-04-01 22:00:00,13.6,13.6,74.92,9.2,0.0,0.0,0.0,,10.1,1.9,170.0,1019.9,16.0,0.0,0.0,0.0,0.0,0,
2182,2023-04-01 23:00:00,13.4,13.4,75.49,9.2,0.0,0.0,0.0,,11.2,1.8,128.0,1019.7,16.0,0.0,0.0,0.0,0.0,0,
2183,2023-04-02 00:00:00,13.0,13.0,77.27,9.2,0.0,0.0,0.0,,10.8,1.7,147.0,1020.0,16.0,0.0,0.0,0.0,0.0,0,
2184,2023-04-02 01:00:00,12.8,12.8,77.8,9.0,0.0,0.0,0.0,,10.4,0.8,56.0,1020.1,16.0,0.0,0.0,0.0,0.0,0,
2185,2023-04-02 02:00:00,12.7,12.7,76.66,8.7,0.0,0.0,0.0,,10.8,4.3,89.0,1019.9,16.0,0.0,0.0,0.0,0.0,0,
2186,2023-04-02 03:00:00,12.0,12.0,81.39,8.9,0.0,0.0,0.0,,11.5,0.7,13.0,1019.6,16.0,1.9,0.0,0.0,0.0,0,
2187,2023-04-02 04:00:00,11.5,11.5,84.13,8.9,0.0,0.0,0.0,,12.2,0.3,13.0,1019.4,15.5,1.9,0.0,0.0,0.0,0,
2188,2023-04-02 05:00:00,11.5,11.5,83.87,8.8,0.0,0.0,0.0,,11.9,0.5,16.0,1019.0,15.8,23.7,0.0,0.0,0.0,2,
2189,2023-04-02 06:00:00,11.4,11.4,80.25,8.1,0.0,0.0,0.0,,10.8,0.3,25.0,1019.2,15.5,76.0,0.0,0.0,0.0,2,
2190,2023-04-02 07:00:00,11.9,11.9,81.16,8.7,0.0,0.0,0.0,,10.1,0.0,0.0,1019.6,15.9,85.1,10.0,0.0,0.0,2,
2191,2023-04-02 08:00:00,12.8,12.8,76.35,8.7,0.0,0.0,0.0,,12.6,1.4,64.0,1019.5,15.8,38.3,41.0,0.1,0.0,2,
2192,2023-04-02 09:00:00,14.1,14.1,72.02,9.2,0.0,0.0,0.0,,13.7,1.0,2.0,1019.5,15.9,9.4,71.0,0.3,1.0,0,
2193,2023-04-02 10:00:00,15.9,15.9,59.09,7.9,0.0,0.0,0.0,,16.9,3.9,118.0,1019.5,16.0,1.9,365.0,1.3,4.0,0,
2194,2023-04-02 11:00:00,18.2,18.2,48.65,7.2,0.0,0.0,0.0,,19.4,1.3,259.0,1019.2,16.0,1.9,594.0,2.1,6.0,0,
2195,2023-04-02 12:00:00,19.4,19.4,44.62,7.1,0.0,0.0,0.0,,22.7,4.2,247.0,1018.7,15.9,1.9,608.0,2.2,6.0,0,
2196,2023-04-02 13:00:00,18.6,18.6,53.8,9.1,0.0,0.0,0.0,,24.8,8.6,234.0,1018.2,16.0,1.9,627.0,2.3,6.0,0,
2197,2023-04-02 14:00:00,18.2,18.2,55.89,9.2,0.0,0.0,0.0,,27.7,5.5,226.0,1017.7,16.0,1.9,603.0,2.2,6.0,0,
2198,2023-04-02 15:00:00,17.7,17.7,57.32,9.2,0.0,0.0,0.0,,33.5,12.3,252.0,1017.2,16.0,1.9,535.0,1.9,5.0,0,
2199,2023-04-02 16:00:00,17.7,17.7,57.31,9.2,0.0,0.0,0.0,,33.5,10.9,246.0,1016.6,16.0,1.9,415.0,1.5,4.0,0,
2200,2023-04-02 17:00:00,17.1,17.1,60.09,9.3,0.0,0.0,0.0,,28.8,8.9,243.0,1016.2,16.0,1.9,393.0,1.4,4.0,0,
2201,2023-04-02 18:00:00,16.5,16.5,64.6,9.8,0.0,0.0,0.0,,25.6,11.7,257.0,1015.9,16.0,1.9,250.0,0.9,3.0,0,
2202,2023-04-02 19:00:00,15.5,15.5,65.04,9.0,0.0,0.0,0.0,,22.0,3.2,214.0,1015.5,16.0,1.9,45.0,0.2,0.0,0,
2203,2023-04-02 20:00:00,14.4,14.4,74.12,9.9,0.0,0.0,0.0,,13.3,3.6,217.0,1015.4,16.0,3.3,2.0,0.0,0.0,0,
2204,2023-04-02 21:00:00,14.4,14.4,74.47,9.9,0.0,0.0,0.0,,10.8,2.5,215.0,1015.6,16.0,12.3,0.0,0.0,0.0,0,
2205,2023-04-02 22:00:00,13.9,13.9,69.15,8.3,0.0,0.0,0.0,,9.7,4.1,204.0,1015.7,16.0,9.4,0.0,0.0,0.0,0,
2206,2023-04-02 23:00:00,13.7,13.7,69.86,8.3,0.0,0.0,0.0,,9.0,8.7,207.0,1015.4,16.0,31.2,0.0,0.0,0.0,2,
2207,2023-04-03 00:00:00,13.4,13.4,71.91,8.4,0.0,0.0,0.0,,13.0,2.5,211.0,1015.3,16.0,92.1,0.0,0.0,0.0,1,
2208,2023-04-03 01:00:00,13.2,13.2,72.49,8.3,0.0,0.0,0.0,,12.6,0.8,2.0,1015.1,16.0,90.3,0.0,0.0,0.0,1,
2209,2023-04-03 02:00:00,13.3,13.3,73.61,8.7,0.0,0.0,0.0,,13.0,3.0,253.0,1014.6,16.0,99.4,0.0,0.0,0.0,1,
2210,2023-04-03 03:00:00,12.9,12.9,77.82,9.1,0.0,0.0,0.0,,13.0,1.4,23.0,1013.9,16.0,92.7,0.0,0.0,0.0,1,
2211,2023-04-03 04:00:00,12.3,12.3,78.51,8.7,0.0,0.0,0.0,,12.6,3.5,247.0,1013.5,16.0,100.0,0.0,0.0,0.0,1,
2212,2023-04-03 05:00:00,12.3,12.3,76.42,8.2,0.0,0.0,0.0,,12.2,3.8,246.0,1013.0,16.0,100.0,0.0,0.0,0.0,1,
2213,2023-04-03 06:00:00,12.3,12.3,77.91,8.6,0.0,0.0,0.0,,11.9,3.4,254.0,1012.8,16.0,99.4,0.0,0.0,0.0,1,
2214,2023-04-03 07:00:00,12.3,12.3,76.01,8.2,0.0,0.0,0.0,,9.4,3.4,228.0,1012.7,16.0,100.0,4.0,0.0,0.0,1,
2215,2023-04-03 08:00:00,12.3,12.3,75.83,8.2,0.0,0.0,0.0,,13.3,3.3,285.0,1013.0,15.9,97.7,18.0,0.1,0.0,1,
2216,2023-04-03 09:00:00,12.9,12.9,72.16,8.0,0.0,0.0,0.0,,14.8,2.4,305.0,1013.2,15.9,100.0,45.0,0.2,0.0,1,
2217,2023-04-03 10:00:00,13.8,13.8,65.61,7.4,0.019,0.0,0.0,['rain'],27.7,2.5,273.0,1013.4,15.7,98.7,342.0,1.2,3.0,5,
2218,2023-04-03 11:00:00,16.2,16.2,41.26,3.1,0.0,0.0,0.0,,31.7,3.5,316.0,1013.5,15.9,81.2,659.0,2.4,7.0,2,
2219,2023-04-03 12:00:00,18.0,18.0,32.81,1.4,0.0,0.0,0.0,,28.4,27.8,294.0,1013.5,16.0,8.7,529.0,1.9,5.0,0,
2220,2023-04-03 13:00:00,17.6,17.6,28.32,-1.0,0.0,0.0,0.0,,48.0,13.8,290.0,1013.3,16.0,84.5,635.0,2.3,6.0,2,
2221,2023-04-03 14:00:00,17.1,17.1,23.66,-3.9,0.0,0.0,0.0,,54.0,21.0,311.0,1013.3,16.0,76.3,631.0,2.3,6.0,2,
2222,2023-04-03 15:00:00,17.1,17.1,24.05,-3.6,0.0,0.0,0.0,,55.0,18.6,295.0,1013.0,16.0,1.9,562.0,2.0,6.0,0,
2223,2023-04-03 16:00:00,17.0,17.0,23.22,-4.1,0.0,0.0,0.0,,58.3,18.9,284.0,1012.9,16.0,1.9,431.0,1.6,4.0,0,
2224,2023-04-03 17:00:00,16.5,16.5,21.06,-5.9,0.0,0.0,0.0,,57.4,19.8,328.0,1013.0,16.0,1.9,484.0,1.7,5.0,0,
2225,2023-04-03 18:00:00,15.8,15.8,22.16,-5.8,0.0,0.0,0.0,,53.4,13.4,291.0,1013.4,16.0,6.0,279.0,1.0,3.0,0,
2226,2023-04-03 19:00:00,15.1,15.1,16.07,-10.5,0.0,0.0,0.0,,44.9,17.3,329.0,1013.9,16.0,1.9,56.0,0.2,1.0,0,
2227,2023-04-03 20:00:00,13.8,13.8,19.44,-9.1,0.0,0.0,0.0,,41.7,18.6,328.0,1014.8,16.0,1.9,2.0,0.0,0.0,0,
2228,2023-04-03 21:00:00,12.9,12.9,20.78,-9.0,0.0,0.0,0.0,,48.2,15.4,330.0,1016.0,16.0,1.9,0.0,0.0,0.0,0,
2229,2023-04-03 22:00:00,12.3,12.3,23.96,-7.8,0.0,0.0,0.0,,16.9,13.5,314.0,1017.1,16.0,0.0,0.0,0.0,0.0,0,
2230,2023-04-03 23:00:00,12.1,12.1,22.27,-8.8,0.0,0.0,0.0,,33.3,13.5,314.0,1017.7,16.0,1.9,0.0,0.0,0.0,0,
2231,2023-04-04 00:00:00,11.7,11.7,23.59,-8.5,0.0,0.0,0.0,,17.3,8.6,335.0,1017.8,16.0,1.9,0.0,0.0,0.0,0,
2232,2023-04-04 01:00:00,11.7,11.7,23.83,-8.3,0.0,0.0,0.0,,35.1,12.6,317.0,1018.0,16.0,3.3,0.0,0.0,0.0,0,
2233,2023-04-04 02:00:00,11.1,11.1,30.01,-5.8,0.0,0.0,0.0,,38.9,8.9,304.0,1018.1,16.0,1.9,0.0,0.0,0.0,0,
2234,2023-04-04 03:00:00,10.8,10.8,34.04,-4.5,0.0,0.0,0.0,,31.7,2.6,340.0,1018.1,16.0,1.9,0.0,0.0,0.0,0,
2235,2023-04-04 04:00:00,10.3,10.3,36.66,-3.9,0.0,0.0,0.0,,40.7,3.6,335.0,1017.9,16.0,1.9,0.0,0.0,0.0,0,
2236,2023-04-04 05:00:00,10.2,10.2,37.35,-3.7,0.0,0.0,0.0,,37.1,7.4,319.0,1018.2,16.0,1.9,0.0,0.0,0.0,0,
2237,2023-04-04 06:00:00,10.2,10.2,36.55,-4.0,0.0,0.0,0.0,,14.0,3.5,350.0,1018.8,16.0,1.9,0.0,0.0,0.0,0,
2238,2023-04-04 07:00:00,9.6,9.6,39.54,-3.5,0.0,0.0,0.0,,15.1,3.0,355.0,1019.5,16.0,1.9,8.0,0.0,0.0,0,
2239,2023-04-04 08:00:00,11.5,11.5,35.08,-3.4,0.0,0.0,0.0,,19.1,8.6,350.0,1020.1,16.0,1.9,67.0,0.2,1.0,0,
2240,2023-04-04 09:00:00,12.8,12.8,31.11,-3.9,0.0,0.0,0.0,,40.7,8.0,336.0,1020.2,16.0,1.9,152.0,0.5,2.0,0,
2241,2023-04-04 10:00:00,14.2,14.2,26.87,-4.6,0.0,0.0,0.0,,34.5,12.9,302.0,1020.4,16.0,1.9,489.0,1.8,5.0,0,
2242,2023-04-04 11:00:00,15.1,15.1,24.09,-5.3,0.0,0.0,0.0,,33.8,16.0,292.0,1020.4,16.0,1.9,598.0,2.2,6.0,0,
2243,2023-04-04 12:00:00,16.5,16.5,20.29,-6.4,0.0,0.0,0.0,,33.5,14.6,300.0,1020.2,16.0,1.9,602.0,2.2,6.0,0,
2244,2023-04-04 13:00:00,16.5,16.5,20.39,-6.3,0.0,0.0,0.0,,49.0,14.0,291.0,1019.7,16.0,1.9,629.0,2.3,6.0,0,
2245,2023-04-04 14:00:00,16.1,16.1,27.05,-2.9,0.0,0.0,0.0,,37.3,15.7,271.0,1019.2,16.0,1.9,606.0,2.2,6.0,0,
2246,2023-04-04 15:00:00,16.1,16.1,32.14,-0.6,0.0,0.0,0.0,,42.4,23.1,268.0,1018.7,16.0,1.9,552.0,2.0,6.0,0,
2247,2023-04-04 16:00:00,15.6,15.6,33.14,-0.5,0.0,0.0,0.0,,45.9,16.6,259.0,1018.6,16.0,1.9,619.0,2.2,6.0,0,
2248,2023-04-04 17:00:00,15.6,15.6,33.88,-0.2,0.0,0.0,0.0,,48.1,15.5,256.0,1018.5,16.0,3.1,465.0,1.7,5.0,0,
2249,2023-04-04 18:00:00,15.6,15.6,31.38,-1.3,0.0,0.0,0.0,,42.4,16.4,264.0,1018.4,16.0,5.6,268.0,1.0,3.0,0,
2250,2023-04-04 19:00:00,14.2,14.2,43.6,2.0,0.0,0.0,0.0,,44.0,15.8,267.0,1018.5,16.0,5.6,41.0,0.1,0.0,0,
2251,2023-04-04 20:00:00,13.3,13.3,49.58,3.0,0.0,0.0,0.0,,44.0,10.7,281.0,1019.1,16.0,5.6,1.0,0.0,0.0,0,
2252,2023-04-04 21:00:00,13.2,13.2,47.56,2.3,0.0,0.0,0.0,,7.9,11.3,293.0,1019.4,16.0,6.2,0.0,0.0,0.0,0,
2253,2023-04-04 22:00:00,14.0,14.0,25.44,-5.5,0.0,0.0,0.0,,10.8,6.2,335.0,1019.9,16.0,6.2,0.0,0.0,0.0,0,
2254,2023-04-04 23:00:00,13.8,13.8,24.64,-6.1,0.0,0.0,0.0,,37.1,2.1,341.0,1020.0,16.0,5.6,0.0,0.0,0.0,0,
2255,2023-04-05 00:00:00,13.5,13.5,24.5,-6.4,0.0,0.0,0.0,,10.8,1.8,351.0,1019.7,16.0,5.6,0.0,0.0,0.0,0,
2256,2023-04-05 01:00:00,12.9,12.9,36.06,-1.8,0.0,0.0,0.0,,11.2,1.2,348.0,1019.8,16.0,5.6,0.0,0.0,0.0,0,
2257,2023-04-05 02:00:00,11.5,11.5,56.31,3.1,0.0,0.0,0.0,,11.9,5.5,89.0,1019.9,16.0,3.1,0.0,0.0,0.0,0,
2258,2023-04-05 03:00:00,11.0,11.0,58.44,3.1,0.0,0.0,0.0,,12.2,1.3,55.0,1019.7,16.0,3.1,0.0,0.0,0.0,0,
2259,2023-04-05 04:00:00,10.1,10.1,61.11,2.9,0.0,0.0,0.0,,12.6,0.3,16.0,1019.4,16.0,3.1,0.0,0.0,0.0,0,
2260,2023-04-05 05:00:00,9.4,9.4,63.91,2.9,0.0,0.0,0.0,,12.6,0.3,360.0,1019.6,16.0,1.9,0.0,0.0,0.0,0,
2261,2023-04-05 06:00:00,9.3,9.3,58.83,1.7,0.0,0.0,0.0,,11.9,0.3,9.0,1019.9,16.0,1.9,0.0,0.0,0.0,0,
2262,2023-04-05 07:00:00,8.9,8.9,56.78,0.8,0.0,0.0,0.0,,11.5,0.8,355.0,1020.3,16.0,1.9,8.0,0.0,0.0,0,
2263,2023-04-05 08:00:00,11.1,11.1,45.54,-0.2,0.0,0.0,0.0,,14.8,0.6,19.0,1020.5,15.7,1.9,60.0,0.2,1.0,0,
2264,2023-04-05 09:00:00,13.7,13.7,40.86,0.6,0.0,0.0,0.0,,14.8,1.0,337.0,1020.7,16.0,0.0,120.0,0.4,1.0,0,
2265,2023-04-05 10:00:00,15.5,15.5,31.28,-1.4,0.0,0.0,0.0,,14.0,5.7,95.0,1020.7,16.0,1.9,491.0,1.8,5.0,0,
2266,2023-04-05 11:00:00,17.5,17.5,28.16,-1.1,0.0,0.0,0.0,,15.5,0.8,0.0,1020.6,16.0,1.9,593.0,2.1,6.0,0,
2267,2023-04-05 12:00:00,18.7,18.7,23.28,-2.7,0.0,0.0,0.0,,15.8,8.9,24.0,1020.1,16.0,1.9,599.0,2.2,6.0,0,
2268,2023-04-05 13:00:00,19.6,19.6,23.37,-1.9,0.0,0.0,0.0,,15.1,8.7,254.0,1019.5,16.0,1.9,596.0,2.1,6.0,0,
2269,2023-04-05 14:00:00,18.8,18.8,32.26,1.9,0.0,0.0,0.0,,15.5,13.0,265.0,1019.2,16.0,3.1,602.0,2.2,6.0,0,
2270,2023-04-05 15:00:00,18.6,18.6,33.32,2.1,0.0,0.0,0.0,,18.7,11.0,252.0,1019.0,16.0,1.9,543.0,2.0,5.0,0,
2271,2023-04-05 16:00:00,17.8,17.8,31.78,0.8,0.0,0.0,0.0,,25.2,12.1,257.0,1018.4,16.0,1.9,651.0,2.3,7.0,0,
2272,2023-04-05 17:00:00,17.8,17.8,27.98,-0.9,0.0,0.0,0.0,,33.5,9.9,257.0,1017.8,16.0,3.1,449.0,1.6,4.0,0,
2273,2023-04-05 18:00:00,17.1,17.1,33.61,0.9,0.0,0.0,0.0,,31.7,12.9,256.0,1017.7,16.0,5.6,195.0,0.7,2.0,0,
2274,2023-04-05 19:00:00,16.6,16.6,37.42,2.0,0.0,0.0,0.0,,27.4,4.7,268.0,1017.8,16.0,5.6,65.0,0.2,1.0,0,
2275,2023-04-05 20:00:00,15.6,15.6,43.16,3.2,0.0,0.0,0.0,,16.6,3.6,289.0,1017.8,16.0,5.6,2.0,0.0,0.0,0,
2276,2023-04-05 21:00:00,15.1,15.1,46.33,3.7,0.0,0.0,0.0,,11.5,1.9,267.0,1018.0,16.0,3.1,0.0,0.0,0.0,0,
2277,2023-04-05 22:00:00,15.0,15.0,46.61,3.7,0.0,0.0,0.0,,10.1,0.7,326.0,1018.1,16.0,5.6,0.0,0.0,0.0,0,
2278,2023-04-05 23:00:00,15.0,15.0,44.26,2.9,0.0,0.0,0.0,,9.7,0.0,0.0,1018.3,16.0,5.6,0.0,0.0,0.0,0,
2279,2023-04-06 00:00:00,14.2,14.2,50.08,3.9,0.0,0.0,0.0,,10.8,0.9,65.0,1018.5,16.0,5.6,0.0,0.0,0.0,0,
2280,2023-04-06 01:00:00,13.1,13.1,49.34,2.7,0.0,0.0,0.0,,11.9,0.8,56.0,1018.9,15.7,5.6,0.0,0.0,0.0,0,
2281,2023-04-06 02:00:00,12.6,12.6,49.77,2.4,0.0,0.0,0.0,,12.2,0.6,13.0,1018.6,16.0,3.1,0.0,0.0,0.0,0,
2282,2023-04-06 03:00:00,12.0,12.0,50.94,2.2,0.0,0.0,0.0,,12.6,0.6,351.0,1018.2,16.0,3.1,0.0,0.0,0.0,0,
2283,2023-04-06 04:00:00,11.9,11.9,46.39,0.8,0.0,0.0,0.0,,13.7,0.0,0.0,1018.0,16.0,1.9,0.0,0.0,0.0,0,
2284,2023-04-06 05:00:00,11.6,11.6,45.23,0.2,0.0,0.0,0.0,,14.0,0.4,351.0,1018.0,16.0,1.9,0.0,0.0,0.0,0,
2285,2023-04-06 06:00:00,11.4,11.4,44.43,-0.3,0.0,0.0,0.0,,14.4,0.3,334.0,1018.0,16.0,1.9,0.0,0.0,0.0,0,
2286,2023-04-06 07:00:00,11.4,11.4,41.43,-1.3,0.0,0.0,0.0,,15.5,0.6,25.0,1018.3,16.0,1.9,10.0,0.0,0.0,0,
2287,2023-04-06 08:00:00,13.3,13.3,37.33,-1.0,0.0,0.0,0.0,,18.7,4.4,28.0,1018.7,14.2,4.1,61.0,0.2,1.0,0,
2288,2023-04-06 09:00:00,16.9,16.9,27.88,-1.8,0.0,0.0,0.0,,18.7,1.4,0.0,1018.4,14.8,3.1,138.0,0.5,1.0,0,
2289,2023-04-06 10:00:00,18.8,18.8,22.87,-2.9,0.0,0.0,0.0,,16.6,0.3,16.0,1018.4,16.0,3.1,507.0,1.8,5.0,0,
2290,2023-04-06 11:00:00,21.0,21.0,20.27,-2.6,0.0,0.0,0.0,,18.0,4.6,0.0,1018.5,16.0,5.6,605.0,2.2,6.0,0,
2291,2023-04-06 12:00:00,21.6,21.6,17.58,-4.1,0.0,0.0,0.0,,14.0,2.2,309.0,1018.2,16.0,5.6,571.0,2.1,6.0,0,
2292,2023-04-06 13:00:00,22.1,22.1,17.31,-3.8,0.0,0.0,0.0,,16.6,6.8,259.0,1017.8,16.0,5.6,577.0,2.1,6.0,0,
2293,2023-04-06 14:00:00,22.6,22.6,16.88,-3.8,0.0,0.0,0.0,,19.1,13.8,267.0,1017.2,16.0,3.1,614.0,2.2,6.0,0,
2294,2023-04-06 15:00:00,21.6,21.6,19.07,-3.0,0.0,0.0,0.0,,19.8,10.4,231.0,1016.6,16.0,1.9,556.0,2.0,6.0,0,
2295,2023-04-06 16:00:00,21.5,21.5,18.47,-3.5,0.0,0.0,0.0,,24.1,12.5,249.0,1016.1,16.0,1.9,622.0,2.2,6.0,0,
2296,2023-04-06 17:00:00,20.9,20.9,18.81,-3.7,0.0,0.0,0.0,,33.5,10.0,240.0,1016.0,16.0,1.9,506.0,1.8,5.0,0,
2297,2023-04-06 18:00:00,20.0,20.0,19.33,-4.1,0.0,0.0,0.0,,31.3,15.4,253.0,1016.0,16.0,1.9,305.0,1.1,3.0,0,
2298,2023-04-06 19:00:00,18.3,18.3,26.26,-1.5,0.0,0.0,0.0,,25.2,10.6,249.0,1016.2,16.0,1.9,62.0,0.2,1.0,0,
2299,2023-04-06 20:00:00,16.6,16.6,35.09,1.1,0.0,0.0,0.0,,29.5,9.6,257.0,1016.4,16.0,1.9,1.0,0.0,0.0,0,
2300,2023-04-06 21:00:00,15.9,15.9,37.51,1.4,0.0,0.0,0.0,,11.9,2.9,271.0,1016.5,16.0,3.1,0.0,0.0,0.0,0,
2301,2023-04-06 22:00:00,15.1,15.1,44.16,3.0,0.0,0.0,0.0,,7.2,2.5,271.0,1017.0,16.0,3.1,0.0,0.0,0.0,0,
2302,2023-04-06 23:00:00,14.5,14.5,49.27,4.0,0.0,0.0,0.0,,7.9,1.1,298.0,1016.7,16.0,3.1,0.0,0.0,0.0,0,
2303,2023-04-07 00:00:00,13.5,13.5,60.65,6.1,0.0,0.0,0.0,,9.4,0.9,295.0,1016.8,16.0,3.1,0.0,0.0,0.0,0,
2304,2023-04-07 01:00:00,14.0,14.0,56.02,5.4,0.0,0.0,0.0,,9.7,0.7,35.0,1016.9,16.0,5.6,0.0,0.0,0.0,0,
2305,2023-04-07 02:00:00,13.4,13.4,56.38,4.9,0.0,0.0,0.0,,9.7,0.3,25.0,1016.7,16.0,5.6,0.0,0.0,0.0,0,
2306,2023-04-07 03:00:00,13.4,13.4,60.53,5.9,0.0,0.0,0.0,,8.6,0.0,0.0,1016.5,16.0,5.6,0.0,0.0,0.0,0,
2307,2023-04-07 04:00:00,13.1,13.1,66.16,6.9,0.0,0.0,0.0,,8.6,0.3,332.0,1016.5,16.0,5.6,0.0,0.0,0.0,0,
2308,2023-04-07 05:00:00,13.8,13.8,57.65,5.6,0.0,0.0,0.0,,8.6,0.5,306.0,1016.5,16.0,5.6,0.0,0.0,0.0,0,
2309,2023-04-07 06:00:00,13.3,13.3,59.56,5.6,0.0,0.0,0.0,,8.3,0.5,19.0,1016.6,16.0,5.6,0.0,0.0,0.0,0,
2310,2023-04-07 07:00:00,13.7,13.7,48.46,3.0,0.0,0.0,0.0,,8.3,0.5,38.0,1016.8,16.0,5.6,20.0,0.1,0.0,0,
2311,2023-04-07 08:00:00,13.8,13.8,45.57,2.2,0.0,0.0,0.0,,12.2,4.2,74.0,1017.7,16.0,5.6,33.0,0.1,0.0,0,
2312,2023-04-07 09:00:00,16.1,16.1,44.97,4.1,0.0,0.0,0.0,,15.5,4.2,104.0,1018.0,16.0,3.1,149.0,0.5,1.0,0,
2313,2023-04-07 10:00:00,17.7,17.7,39.71,3.9,0.0,0.0,0.0,,18.4,4.7,0.0,1017.9,16.0,1.9,462.0,1.7,5.0,0,
2314,2023-04-07 11:00:00,19.9,19.9,33.19,3.2,0.0,0.0,0.0,,20.5,5.0,105.0,1017.7,16.0,1.9,763.0,2.7,8.0,0,
2315,2023-04-07 12:00:00,21.2,21.2,32.5,4.1,0.0,0.0,0.0,,21.2,4.4,240.0,1017.6,16.0,3.1,861.0,3.1,9.0,0,
2316,2023-04-07 13:00:00,21.6,21.6,36.83,6.2,0.0,0.0,0.0,,23.4,4.3,226.0,1017.3,16.0,3.1,886.0,3.2,9.0,0,
2317,2023-04-07 14:00:00,21.5,21.5,32.38,4.3,0.0,0.0,0.0,,35.3,5.1,226.0,1017.0,16.0,3.1,880.0,3.2,9.0,0,
2318,2023-04-07 15:00:00,20.6,20.6,38.78,6.1,0.0,0.0,0.0,,29.9,9.0,235.0,1016.6,16.0,3.1,810.0,2.9,8.0,0,
2319,2023-04-07 16:00:00,20.3,20.3,39.97,6.2,0.0,0.0,0.0,,35.3,23.1,233.0,1016.3,16.0,3.1,623.0,2.2,6.0,0,
2320,2023-04-07 17:00:00,18.7,18.7,41.75,5.5,0.0,0.0,0.0,,31.7,11.5,238.0,1016.2,16.0,3.1,434.0,1.6,4.0,0,
