,ID,longitude,latitude,pile_num,perimeter,area
1300,1300,4.88489818573,52.3627166748,1,399.1976125025284,11588.466034367886
1301,1301,4.88211202621,52.361366272,1,399.1893483857559,11588.11186114965
1302,1302,4.87082719803,52.3808898926,2,399.3088957469043,11593.23509951931
1303,1303,4.8392291069,52.3763465881,1,399.2810630873748,11592.04235581917
1304,1304,4.856923103330001,52.373573303200004,2,494.910317901043,16061.314876646604
1305,1305,4.81692695618,52.3454818726,1,399.09219225823756,11583.947930703813
1306,1306,4.85540103912,52.353515625,1,399.1413182531578,11586.053410097464
1307,1307,4.90473890305,52.3421783447,1,399.0719984962966,11583.08243274454
1308,1308,4.886531352995,52.361795425400004,2,472.8674218121337,15210.028130170602
1309,1309,4.93994283676,52.3556480408,1,399.15436200993975,11586.612438776068
1310,1310,4.94883012772,52.3739204407,1,399.26620354581763,11591.405555177193
1311,1311,4.863582134245,52.38006210325,4,472.16069448043294,15468.652676425607
1312,1312,4.89637708664,52.3701438904,1,399.2430776061529,11590.414489360586
1313,1313,4.79638719559,52.3635063171,1,399.2024452323669,11588.673148690928
1314,1314,4.94198989868,52.363445282,1,399.2020716787412,11588.657139480689
1315,1315,4.96845388412,52.2949905396,1,398.7840035781547,11570.7379037333
1316,1316,4.99095678329,52.2972564697,1,398.7978135502107,11571.32989988735
1317,1317,4.83240509033,52.3831558228,1,399.3227799717319,11593.830088003659
1318,1318,4.882393360136667,52.37985483806667,3,609.9308306622468,25130.023842604853
1319,1319,4.80216503143,52.3753395081,2,399.27489470306085,11591.778012486795
1320,1320,4.97533082962,52.2945747375,1,398.7814696381413,11570.62928001077
1321,1321,4.92414093018,52.3732414246,1,399.26204514606576,11591.227347318316
1322,1322,4.83243894577,52.3642578125,1,399.2070447187537,11588.870266410948
1323,1323,4.94359016418,52.3975791931,1,399.41120361756884,11597.619237974473
1324,1324,4.88397216797,52.3257408142,1,398.9715812762631,11578.778425390887
1325,1325,4.84068465233,52.3499526978,2,405.616351680511,12088.271133429402
1326,1326,4.86448788643,52.3624973297,2,431.88446896193017,13971.40378306611
1327,1327,4.88471031189,52.37473869325,4,434.13272098339274,13929.553902077632
1328,1328,4.88501119614,52.3716850281,1,399.25251419907977,11590.818897735058
