,ID,longitude,latitude,pile_num,perimeter,area
47,47,-118.318882452,33.80466133605,2,616.3705710667549,29707.961202477585
48,48,-118.44491207466668,34.04623992536667,3,643.9724265191172,32339.785344545315
49,49,-118.255318029,34.1408218807,1,604.315829626212,28652.368687038695
50,50,-118.485106094,34.0028562641,1,603.7549250448482,28605.74389456127
51,51,-118.4615595584,34.048269241439996,10,710.5143630660951,38573.04246709485
52,52,-118.25967665033333,33.841567644066664,3,620.369957015097,30200.421189101457
53,53,-118.3035445305,34.174488229716665,6,645.9530480699613,32656.426688150907
54,54,-118.47081781349999,34.029374891550006,2,618.9879453091435,30173.003774588356
55,55,-118.46166909,34.0472803373,1,603.9350941181807,28620.722105294964
56,56,-118.31005830699999,34.181081827599996,2,619.1928738402656,30061.65916228569
57,57,-118.4696370845,34.031431108700005,2,623.6006948133593,30660.13186393648
58,58,-118.344536,34.198936,1,604.5533010411197,28672.10340109056
59,59,-118.345314,34.19945,1,604.5554045969822,28672.27820091148
60,60,-118.1686751,33.9014224,1,603.3450990436293,28571.66703402912
61,61,-118.48204307750001,33.99988836295,2,633.5608446765706,31306.462259773045
62,62,-118.3920345,34.0259058,1,603.8483542848738,28613.511270290503
63,63,-118.32925619742858,34.096473421685715,7,620.5089829813579,30266.846679415314
64,64,-118.351832539,34.022167982300004,2,634.0745169123991,31766.613451919224
65,65,-118.39498242766666,33.904511562016665,6,706.658555329605,39349.602776774314
66,66,-118.481606,34.006878,1,603.7712187358418,28607.09852702227
67,67,-118.49681,34.0227,1,603.8353531602941,28612.4304301311
68,68,-118.493432502,34.0256939603,1,603.8474951023871,28613.439842969667
69,69,-118.463875,34.014572,1,603.8023997524734,28609.690830258198
70,70,-118.201175933,34.0642686768,2,611.6272308816734,29401.347029371966
71,71,-118.182881484,33.7648928596,1,602.7968744738488,28526.068657924963
72,72,-118.273309934,34.0335217872,1,603.8792496117442,28616.07969810753
73,73,-118.41664229999999,34.0614621,3,612.1403671580659,29432.416063828263
74,74,-118.3535198895,34.06368712625,2,623.2684868962848,30565.612019175973
75,75,-118.17086909166666,33.8105419622,3,684.7130719315118,35841.005929010294
76,76,-118.438572358,34.0705506162,1,604.0296366396168,28628.581145270244
77,77,-118.45036519,33.9892951514,1,603.7000085449295,28601.17811916823
78,78,-118.221619366,34.0769105087,1,604.055495516753,28630.73063617277
79,79,-118.39790250166668,34.02059880771667,6,660.7794837588425,34501.282687540515
80,80,-118.500621806,34.1692535757,2,714.5868401455178,38057.48201992652
81,81,-118.36130160266667,34.13750328816666,3,686.6331821169443,36589.83629483058
82,82,-118.240626281,34.1356172781,3,722.3765475317715,40080.98702536242
83,83,-118.19636364425,33.8545157713,4,675.5274324438792,35623.237786704514
84,84,-118.3420218,34.1361761,1,604.2968765320902,28650.793491760654
85,85,-118.3417817,34.1421323,1,604.3211764878705,28652.813062355035
86,86,-118.25604084633333,34.12680870383334,3,648.2958010017448,32670.640414919904
87,87,-118.54493038,34.193181319,1,604.5297537178384,28670.146665963814
88,88,-118.53556928,34.2426728249,1,604.7324960891885,28686.993206553238
89,89,-118.302397926,34.2585901095,1,604.7978122623355,28692.42009188759
90,90,-118.175697751,34.0875301318,1,604.0986932115843,28634.321319724626
91,91,-118.641123,34.157269,1,604.3829646662563,28657.948142986246
92,92,-118.4503466115,33.97364055015,2,774.8754005159383,43482.6901561077
93,93,-118.28481567675001,34.025809911874994,4,698.0041606415194,36886.845908240866
94,94,-118.2869209,33.8537543,1,603.1532491287261,28555.711778142064
95,95,-118.385402389,33.9879021568,1,603.694369724286,28600.70929690127
96,96,-118.36944743424999,33.83905266617499,4,647.0328838494097,33118.032093546724
97,97,-118.53267003333333,34.21967623333334,3,637.8331405695054,31824.46507098951
98,98,-118.40603431349999,33.979074041450005,2,615.3545821722423,29765.037544087205
99,99,-118.455710905,33.9768243782,2,612.9055779890881,29562.90128990156
100,100,-118.35323683,34.1415793449,1,604.3189202387388,28652.62554666855
101,101,-118.360622065,34.1389992471,2,607.0344725582896,28936.49870888483
102,102,-118.60545284,34.1987021816,1,604.5523441529699,28672.02388616642
103,103,-118.359305253,34.1426002054,1,604.3230857543944,28652.971740295594
104,104,-118.358433667,34.1423581263,1,604.322097956184,28652.88964504618
105,105,-118.25448388174999,34.158103524225,4,614.2675940179838,29694.404470848825
106,106,-118.336075621,34.0473815817,1,603.9355052066419,28620.75627887178
107,107,-118.30559,34.060863,1,603.9902638884423,28625.308261518298
108,108,-118.429359682,33.9720017321,1,603.6300339680874,28595.36018251565
109,109,-118.215083645,33.7885757157,1,602.8916926716618,28533.95625266504
110,110,-118.237896301,34.0647213767,1,604.0059428663155,28626.611595738406
111,111,-118.35252345525,33.8362303307,4,628.3217005718061,30772.42750134973
112,112,-118.3907083965,33.97552069065,4,741.3342394064964,41088.26336757854
113,113,-118.6593094,34.1718906318,1,604.4426964931516,28662.91213632566
114,114,-118.3761892,33.8161376,1,603.0021882232832,28543.14739700311
115,115,-118.391911843,33.976032986925006,4,619.0120678989898,30035.187351229124
116,116,-118.145118357,33.9531849253,1,603.5539666886588,28589.035386947875
117,117,-118.353220889,33.8478090814,2,617.2238121315156,29778.558946301022
118,118,-118.36498935000002,33.7687945511,3,671.8122232138383,35213.56336369979
119,119,-118.33311519349999,33.8467374886,2,648.4091411170045,32585.944739416784
120,120,-118.340961664,34.1008338584,1,604.1528427416995,28638.822205840694
121,121,-118.26219945700001,33.843478666100005,3,613.2887547592796,29587.91189603952
122,122,-118.185412986,33.8287390536,1,603.0527601720397,28547.353815176146
123,123,-118.59134647,34.1765595869,1,604.4617795212281,28664.49798589027
124,124,-118.227931558,34.1658287314,2,617.9251514460316,30032.352327666358
125,125,-118.4149423,33.9208385,1,603.4233793688448,28578.176687955613
126,126,-118.245232098,34.0624069642,1,603.9965375963511,28625.82977271077
127,127,-118.257286141,34.150096191,1,604.3536791217578,28655.514310035698
128,129,-118.48015224325,34.033270698725,4,613.4119126365524,29513.526408721093
129,130,-118.21066192699999,34.129695168599994,2,649.4934889215986,33325.69638235416
130,131,-118.4889488975,34.02593877095,2,612.690687347882,29484.332800498174
131,132,-118.2561131935,34.143762515199995,2,685.5837357833508,36947.58283724458
